id,code,trading_code,name,contract_type,exchange_code,currency_id,underlying_symbol,underlying_name,underlying_exchange,underlying_type,exercise_price,contract_unit,contract_status,list_date,list_reason,list_price,high_limit,low_limit,expire_date,last_trade_date,exercise_date,delivery_date,is_adjust,delist_date,delist_reason
3528,10001636.XSHG,510050P1903M02150,50ETF沽3月2150,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.15,10000,DELIST,2018-12-20,价格波动,0.0168,0.2103,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
3529,10001637.XSHG,510050C1906M02150,50ETF购6月2150,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.15,10000,DELIST,2018-12-20,价格波动,0.3184,0.5549,0.0819,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
3530,10001638.XSHG,510050P1906M02150,50ETF沽6月2150,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.15,10000,DELIST,2018-12-20,价格波动,0.0351,0.2286,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
6901,10001639.XSHG,510050C1812M02100,50ETF购12月2100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.2029,0.4331,0.0001,2018-12-26,2018-12-26,2018-12-26,2018-12-27,0,2018-12-27,合约到期
6902,10001640.XSHG,510050P1812M02100,50ETF沽12月2100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.0002,0.19,0.0001,2018-12-26,2018-12-26,2018-12-26,2018-12-27,0,2018-12-27,合约到期
6903,10001641.XSHG,510050C1901M02100,50ETF购1月2100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.2189,0.4491,0.0001,2019-01-23,2019-01-23,2019-01-23,2019-01-24,0,2019-01-24,合约到期
6904,10001642.XSHG,510050P1901M02100,50ETF沽1月2100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.0065,0.1963,0.0001,2019-01-23,2019-01-23,2019-01-23,2019-01-24,0,2019-01-24,合约到期
6905,10001643.XSHG,510050C1903M02100,50ETF购3月2100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.2595,0.4897,0.0293,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
6906,10001644.XSHG,510050P1903M02100,50ETF沽3月2100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.0266,0.2164,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
6907,10001645.XSHG,510050C1906M02100,50ETF购6月2100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.3037,0.5339,0.0735,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
6908,10001646.XSHG,510050P1906M02100,50ETF沽6月2100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-24,价格波动,0.0494,0.2392,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
7167,10001647.XSHG,510050C1902M02100,50ETF购2月2100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-27,合约到期,0.2209,0.4484,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7168,10001648.XSHG,510050C1902M02150,50ETF购2月2150,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.15,10000,DELIST,2018-12-27,合约到期,0.1785,0.406,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7169,10001649.XSHG,510050C1902M02200,50ETF购2月2200,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.2,10000,DELIST,2018-12-27,合约到期,0.1431,0.3706,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7170,10001650.XSHG,510050C1902M02250,50ETF购2月2250,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.25,10000,DELIST,2018-12-27,合约到期,0.1111,0.3386,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7171,10001651.XSHG,510050C1902M02300,50ETF购2月2300,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.3,10000,DELIST,2018-12-27,合约到期,0.0855,0.3105,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7172,10001652.XSHG,510050C1902M02350,50ETF购2月2350,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2018-12-27,合约到期,0.064,0.284,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7173,10001653.XSHG,510050C1902M02400,50ETF购2月2400,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2018-12-27,合约到期,0.0472,0.2622,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7174,10001654.XSHG,510050C1902M02450,50ETF购2月2450,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2018-12-27,合约到期,0.0344,0.2444,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7175,10001655.XSHG,510050C1902M02500,50ETF购2月2500,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2018-12-27,合约到期,0.0255,0.2305,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7176,10001656.XSHG,510050P1902M02100,50ETF沽2月2100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.1,10000,DELIST,2018-12-27,合约到期,0.021,0.2135,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7177,10001657.XSHG,510050P1902M02150,50ETF沽2月2150,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.15,10000,DELIST,2018-12-27,合约到期,0.0313,0.2338,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7178,10001658.XSHG,510050P1902M02200,50ETF沽2月2200,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.2,10000,DELIST,2018-12-27,合约到期,0.0462,0.2587,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7179,10001659.XSHG,510050P1902M02250,50ETF沽2月2250,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.25,10000,DELIST,2018-12-27,合约到期,0.0656,0.2881,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7180,10001660.XSHG,510050P1902M02300,50ETF沽2月2300,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.3,10000,DELIST,2018-12-27,合约到期,0.0883,0.3158,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7181,10001661.XSHG,510050P1902M02350,50ETF沽2月2350,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2018-12-27,合约到期,0.1169,0.3444,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7182,10001662.XSHG,510050P1902M02400,50ETF沽2月2400,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2018-12-27,合约到期,0.1486,0.3761,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7183,10001663.XSHG,510050P1902M02450,50ETF沽2月2450,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2018-12-27,合约到期,0.185,0.4125,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7184,10001664.XSHG,510050P1902M02500,50ETF沽2月2500,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2018-12-27,合约到期,0.2307,0.4582,0.0032,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7285,10001665.XSHG,510050C1901M02050,50ETF购1月2050,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.2117,0.4372,0.0001,2019-01-23,2019-01-23,2019-01-23,2019-01-24,0,2019-01-24,合约到期
7286,10001666.XSHG,510050P1901M02050,50ETF沽1月2050,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.0023,0.1868,0.0001,2019-01-23,2019-01-23,2019-01-23,2019-01-24,0,2019-01-24,合约到期
7287,10001667.XSHG,510050C1902M02050,50ETF购2月2050,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.2263,0.4518,0.0008,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7288,10001668.XSHG,510050P1902M02050,50ETF沽2月2050,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.0108,0.1953,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
7289,10001669.XSHG,510050C1903M02050,50ETF购3月2050,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.2452,0.4707,0.0197,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
7290,10001670.XSHG,510050P1903M02050,50ETF沽3月2050,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.0189,0.2034,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
7291,10001671.XSHG,510050C1906M02050,50ETF购6月2050,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.2941,0.5196,0.0686,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
7292,10001672.XSHG,510050P1906M02050,50ETF沽6月2050,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.05,10000,DELIST,2019-01-03,价格波动,0.0441,0.2286,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
10763,10001673.XSHG,510050C1902M02550,50ETF购2月2550,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2019-01-10,价格波动,0.0079,0.2179,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
10764,10001674.XSHG,510050P1902M02550,50ETF沽2月2550,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2019-01-10,价格波动,0.225,0.4575,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
10995,10001675.XSHG,510050C1902M02600,50ETF购2月2600,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2019-01-21,价格波动,0.0045,0.2263,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
10996,10001676.XSHG,510050P1902M02600,50ETF沽2月2600,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2019-01-21,价格波动,0.1988,0.4397,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
11055,10001677.XSHG,510050C1909M02200,50ETF购9月2200,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.2,10000,DELIST,2019-01-24,合约到期,0.2826,0.5218,0.0434,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11056,10001678.XSHG,510050C1909M02250,50ETF购9月2250,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.25,10000,DELIST,2019-01-24,合约到期,0.2488,0.488,0.0096,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11057,10001679.XSHG,510050C1909M02300,50ETF购9月2300,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.3,10000,DELIST,2019-01-24,合约到期,0.2163,0.4555,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11058,10001680.XSHG,510050C1909M02350,50ETF购9月2350,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2019-01-24,合约到期,0.1869,0.4261,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11059,10001681.XSHG,510050C1909M02400,50ETF购9月2400,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2019-01-24,合约到期,0.1596,0.398,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11060,10001682.XSHG,510050C1909M02450,50ETF购9月2450,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2019-01-24,合约到期,0.1355,0.3689,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11061,10001683.XSHG,510050C1909M02500,50ETF购9月2500,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2019-01-24,合约到期,0.1145,0.3429,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11062,10001684.XSHG,510050C1909M02550,50ETF购9月2550,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2019-01-24,合约到期,0.0945,0.3179,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11063,10001685.XSHG,510050C1909M02600,50ETF购9月2600,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2019-01-24,合约到期,0.0798,0.2982,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11064,10001686.XSHG,510050P1909M02200,50ETF沽9月2200,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.2,10000,DELIST,2019-01-24,合约到期,0.0635,0.2643,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11065,10001687.XSHG,510050P1909M02250,50ETF沽9月2250,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.25,10000,DELIST,2019-01-24,合约到期,0.0786,0.2894,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11066,10001688.XSHG,510050P1909M02300,50ETF沽9月2300,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.3,10000,DELIST,2019-01-24,合约到期,0.0944,0.3152,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11067,10001689.XSHG,510050P1909M02350,50ETF沽9月2350,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.35,10000,DELIST,2019-01-24,合约到期,0.1142,0.345,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11068,10001690.XSHG,510050P1909M02400,50ETF沽9月2400,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.4,10000,DELIST,2019-01-24,合约到期,0.1363,0.3755,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11069,10001691.XSHG,510050P1909M02450,50ETF沽9月2450,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.45,10000,DELIST,2019-01-24,合约到期,0.1617,0.4009,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11070,10001692.XSHG,510050P1909M02500,50ETF沽9月2500,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.5,10000,DELIST,2019-01-24,合约到期,0.1891,0.4283,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11071,10001693.XSHG,510050P1909M02550,50ETF沽9月2550,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.55,10000,DELIST,2019-01-24,合约到期,0.22,0.4592,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11072,10001694.XSHG,510050P1909M02600,50ETF沽9月2600,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.6,10000,DELIST,2019-01-24,合约到期,0.2528,0.492,0.0136,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11563,10001695.XSHG,510050C1902M02650,50ETF购2月2650,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2019-01-28,价格波动,0.0009,0.2225,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
11564,10001696.XSHG,510050P1902M02650,50ETF沽2月2650,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2019-01-28,价格波动,0.217,0.4603,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
11565,10001697.XSHG,510050C1909M02650,50ETF购9月2650,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2019-01-28,价格波动,0.0672,0.2888,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
11566,10001698.XSHG,510050P1909M02650,50ETF沽9月2650,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.65,10000,DELIST,2019-01-28,价格波动,0.2461,0.4894,0.0028,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
12899,10001699.XSHG,510050C1902M02700,50ETF购2月2700,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2019-02-11,价格波动,0.0025,0.2309,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
12900,10001700.XSHG,510050P1902M02700,50ETF沽2月2700,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2019-02-11,价格波动,0.208,0.4572,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
12901,10001701.XSHG,510050C1909M02700,50ETF购9月2700,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2019-02-11,价格波动,0.077,0.3054,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
12902,10001702.XSHG,510050P1909M02700,50ETF沽9月2700,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.7,10000,DELIST,2019-02-11,价格波动,0.2469,0.4961,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
12943,10001703.XSHG,510050C1902M02750,50ETF购2月2750,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.0016,0.2408,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
12944,10001704.XSHG,510050P1902M02750,50ETF沽2月2750,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.1796,0.4367,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
12945,10001705.XSHG,510050C1903M02750,50ETF购3月2750,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.0138,0.253,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
12946,10001706.XSHG,510050P1903M02750,50ETF沽3月2750,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.1882,0.4453,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
12947,10001707.XSHG,510050C1906M02750,50ETF购6月2750,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.0542,0.2934,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
12948,10001708.XSHG,510050P1906M02750,50ETF沽6月2750,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.2118,0.4689,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
12949,10001709.XSHG,510050C1909M02750,50ETF购9月2750,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.0893,0.3285,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
12950,10001710.XSHG,510050P1909M02750,50ETF沽9月2750,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.75,10000,DELIST,2019-02-14,价格波动,0.2251,0.4822,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
13243,10001711.XSHG,510050C1902M02800,50ETF购2月2800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.0003,0.2357,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13244,10001712.XSHG,510050P1902M02800,50ETF沽2月2800,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.223,0.4807,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13245,10001713.XSHG,510050C1903M02800,50ETF购3月2800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.013,0.2484,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
13246,10001714.XSHG,510050P1903M02800,50ETF沽3月2800,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.2287,0.4864,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
13247,10001715.XSHG,510050C1906M02800,50ETF购6月2800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.0637,0.2991,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
13248,10001716.XSHG,510050P1906M02800,50ETF沽6月2800,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.2539,0.5116,0.0001,2019-06-26,2019-06-26,2019-06-26,2019-06-27,0,2019-06-27,合约到期
13249,10001717.XSHG,510050C1909M02800,50ETF购9月2800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.1072,0.3426,0.0001,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
13250,10001718.XSHG,510050P1909M02800,50ETF沽9月2800,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.8,10000,DELIST,2019-02-21,价格波动,0.2699,0.5276,0.0122,2019-09-25,2019-09-25,2019-09-25,2019-09-26,0,2019-09-26,合约到期
13423,10001719.XSHG,510050C1902M02850,50ETF购2月2850,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.85,10000,DELIST,2019-02-26,价格波动,0.0349,0.3131,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13424,10001720.XSHG,510050C1902M02900,50ETF购2月2900,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.9,10000,DELIST,2019-02-26,价格波动,0.0192,0.2924,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13425,10001721.XSHG,510050C1902M02950,50ETF购2月2950,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.95,10000,DELIST,2019-02-26,价格波动,0.0096,0.2778,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13426,10001722.XSHG,510050C1902M03000,50ETF购2月3000,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.0,10000,DELIST,2019-02-26,价格波动,0.0044,0.2676,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13427,10001723.XSHG,510050P1902M02850,50ETF沽2月2850,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.85,10000,DELIST,2019-02-26,价格波动,0.0637,0.3453,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13428,10001724.XSHG,510050P1902M02900,50ETF沽2月2900,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.9,10000,DELIST,2019-02-26,价格波动,0.0989,0.3805,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13429,10001725.XSHG,510050P1902M02950,50ETF沽2月2950,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.95,10000,DELIST,2019-02-26,价格波动,0.1404,0.422,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13430,10001726.XSHG,510050P1902M03000,50ETF沽2月3000,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.0,10000,DELIST,2019-02-26,价格波动,0.1863,0.4679,0.0001,2019-02-27,2019-02-27,2019-02-27,2019-02-28,0,2019-02-28,合约到期
13431,10001727.XSHG,510050C1903M02850,50ETF购3月2850,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.85,10000,DELIST,2019-02-26,价格波动,0.1095,0.3877,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
13432,10001728.XSHG,510050C1903M02900,50ETF购3月2900,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.9,10000,DELIST,2019-02-26,价格波动,0.089,0.3622,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
13433,10001729.XSHG,510050C1903M02950,50ETF购3月2950,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,2.95,10000,DELIST,2019-02-26,价格波动,0.0715,0.3397,0.0001,2019-03-27,2019-03-27,2019-03-27,2019-03-28,0,2019-03-28,合约到期
